Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1737143494064,1357,729,1032,1322,1094,1027,807,1300,739,747,1318,1337,0,0,0,0,0,0,0,0,0,0,0,0,0,145949.45123291016,239129.55206298828,184.5782470703125,0,1835008,5816320,33210380288,8589930496,1292460032,0
200,1737143494064,1400,1400,1400,1399,1400,1400,1400,1351,1399,1400,1400,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,145949.47241210938,239129.56323242188,184.5782470703125,0,1835008,5816320,33210380288,8589930496,1292460032,0
200,1737143494264,2100,1853,1448,1432,1956,2000,1411,1449,1280,1311,1292,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,145950.97045898438,239130.28271484375,184.5782470703125,0,1835008,5816320,33210380288,8589930496,1295699968,0
200,1737143494464,2100,1854,1449,1466,1922,1913,1411,1465,1465,1313,1295,1453,0,0,0,0,0,0,0,0,0,0,0,0,0,145952.4048461914,239130.96856689453,184.5782470703125,95,1835008,5816320,33210380288,8589930496,1294856192,0
200,1737143494664,2100,2037,1262,1309,1795,1721,1387,1420,1425,1333,400,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,145953.85119628906,239131.66180419922,184.5782470703125,100.84033203125,1835008,5816320,33210380288,8589930496,1293959168,0
200,1737143494864,2100,1860,1344,1356,2100,1947,1444,1474,1408,1500,1308,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,145955.28253173828,239132.34246826172,184.5782470703125,100,1835008,5816320,33210380288,8589930496,1297190912,0
200,1737143495064,2100,2006,1370,1495,1909,2100,1475,1421,1479,1480,1421,1312,96.19047546386719,1.9417475461959839,1.8867924213409424,2.830188751220703,1.8867924213409424,1.8867924213409424,1.8867924213409424,1.8867924213409424,2.8037381172180176,1.8867924213409424,3.7383177280426025,2.8037381172180176,0,145956.72497558594,239133.03491210938,184.5782470703125,100,1835008,5816320,33210380288,8589930496,1296592896,0
200,1737143495264,2099,1975,1436,1442,1984,1993,1452,1482,1482,1426,1421,1417,96.19047546386719,1.9417475461959839,1.8867924213409424,2.830188751220703,1.8867924213409424,1.8867924213409424,1.8867924213409424,1.8867924213409424,2.8037381172180176,1.8867924213409424,3.7383177280426025,2.8037381172180176,0,145958.16497802734,239133.72387695313,184.5782470703125,99.58505249023438,1835008,5816320,33210380288,8589930496,1291919360,0
200,1737143495465,2099,2099,1466,1477,1971,1839,1429,1456,1455,1433,400,1475,100,0,0,0,0,0,0,0,0,0,0,0,0,145959.59588623047,239134.4076538086,184.5782470703125,100.84033203125,1835008,5816320,33210380288,8589930496,1290797056,0
199,1737143495665,2100,1897,1417,1454,1908,1920,1417,1459,1425,1476,400,1407,100,0,0,0,0,0,0,0,0,0,0,0,0,145961.0301513672,239135.09301757813,184.5782470703125,50.209205627441406,1835008,5816320,33210380288,8589930496,1290199040,0
