Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1737212891908,1400,1400,1400,1400,1399,1400,1399,1399,1400,1400,1399,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,90836.04522705078,178117.75518798828,188.32098388671875,0,4980736,11878400,33210380288,8589930496,1220284416,0
200,1737212891908,1399,1340,1399,1400,1400,1400,1399,1399,1400,1399,1399,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,90836.06494140625,178117.76623535156,188.32098388671875,0,4980736,11878400,33210380288,8589930496,1220284416,0
200,1737212892108,2100,1983,400,1384,2100,1792,1481,1499,1468,1462,1351,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,90837.5200805664,178118.3828125,188.32098388671875,0,4980736,11878400,33210380288,8589930496,1258475520,0
200,1737212892308,2100,1823,1418,1405,1374,400,1450,1401,1462,1453,400,1196,0,0,0,0,0,0,0,0,0,0,0,0,0,90838.94738769531,178118.90057373047,188.32098388671875,100.84033203125,4980736,11878400,33210380288,8589930496,1266733056,0
200,1737212892509,2100,1953,1500,1408,1834,1896,1500,1500,1499,1485,1500,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,90840.36688232422,178119.41912841797,188.32098388671875,100.41841125488281,4980736,11878400,33210380288,8589930496,1291124736,0
199,1737212892709,2099,1331,400,400,1055,1955,1419,1453,1450,1426,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,90841.80194091797,178119.9307861328,188.32098388671875,100.41841125488281,4980736,11878400,33210380288,8589930496,1299382272,0
200,1737212892909,2100,2049,400,400,1865,1955,1432,1310,1411,1202,400,400,94.25286865234375,2.4096384048461914,2.3255813121795654,2.3255813121795654,2.3255813121795654,2.3529412746429443,3.488372325897217,4.597701072692871,2.3255813121795654,3.4482758045196533,2.2988505363464355,1.1764706373214722,0,90843.25146484375,178120.41021728516,188.32098388671875,95,4980736,11878400,33210380288,8589930496,1307639808,0
199,1737212893109,2100,1761,1469,1458,2100,1900,1482,1459,1483,1499,400,400,100,0,0,0,0,0,0,0,0,0,0,0,0,90844.68896484375,178120.9364013672,188.32098388671875,100,4980736,11878400,33210380288,8589930496,1324154880,0
200,1737212893309,2100,2100,1471,1472,2100,2008,1500,1477,1400,1437,1302,1476,100,0,0,0,0,0,0,0,0,0,0,0,0,90846.1283569336,178121.42944335938,188.32098388671875,104.5643081665039,4980736,11878400,33210380288,8589930496,1336782848,0
200,1737212893509,2100,1829,1375,946,1510,1986,1499,1499,1482,1500,1308,1314,100,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,90847.64385986328,178121.97747802734,188.32098388671875,100.84033203125,4980736,11878400,33210380288,8589930496,1345032192,0
200,1737212893709,2100,1486,933,1249,400,1450,1424,1471,1476,1476,1310,1236,100,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,90849.01428222656,178122.43981933594,188.32098388671875,100.41841125488281,4980736,11878400,33210380288,8589930496,1361547264,0
200,1737212893910,2099,2100,1478,1500,2100,1929,1499,1301,1499,1448,1457,1473,100,0,0,0,4.761904716491699,4.761904716491699,0,0,4.761904716491699,0,0,0,0,90850.49963378906,178122.9800415039,188.32098388671875,100,4980736,11878400,33210380288,8589930496,1378062336,0
