Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1737163670991,1400,1400,1400,1399,1400,1399,1400,1400,1399,1399,1400,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,20255.28204345703,34101.30090332031,185.66131591796875,0,4718592,11878400,33210380288,8589930496,1269772288,0
200,1737163670991,1400,1302,1270,1355,1344,1281,1399,1400,1399,1399,1349,1372,0,0,0,0,0,0,0,0,0,0,0,0,0,20255.301879882813,34101.312072753906,185.66131591796875,0,4718592,11878400,33210380288,8589930496,1269772288,0
200,1737163671191,2100,1981,1499,1500,2099,1540,1418,1328,1401,1423,400,1434,0,0,0,0,0,0,0,0,0,0,0,0,0,20256.812377929688,34102.04528808594,185.66131591796875,0,4718592,11878400,33210380288,8589930496,1274093568,0
200,1737163671391,2100,697,400,400,400,400,400,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,20258.239318847656,34102.73175048828,185.66131591796875,78.17589569091797,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163671592,2100,2052,1475,1473,1972,1897,1411,1474,1352,1458,400,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,20259.687866210938,34103.43017578125,185.66131591796875,50.209205627441406,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163671792,2100,1787,1405,1499,400,1651,400,1020,1231,1254,1447,1442,0,0,0,0,0,0,0,0,0,0,0,0,0,20261.145385742188,34104.135803222656,185.66131591796875,100,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163671992,2099,1791,1432,1454,1497,1734,1415,1451,1372,1417,1255,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,20262.585815429688,34104.82879638672,185.66131591796875,100.41841125488281,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163672192,2100,1034,1091,1186,1847,1040,1500,1329,1499,1325,1107,1180,96.80000305175781,1.6393442153930664,1.600000023841858,2.3809523582458496,1.600000023841858,0.8064515590667725,1.600000023841858,2.3809523582458496,1.600000023841858,3.149606227874756,2.3622047901153564,0.800000011920929,0,20264.02899169922,34105.523681640625,185.66131591796875,100.41841125488281,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163672392,2100,428,400,400,400,1557,938,1097,1072,1090,608,400,100,4.761904716491699,0,0,0,4.761904716491699,0,0,0,0,0,0,0,20265.479248046875,34106.22186279297,185.66131591796875,100,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163672593,2100,2047,1463,1449,1617,1507,1444,1409,1480,1289,1472,1500,100,5,4.761904716491699,0,0,0,0,0,0,0,0,0,0,20266.932983398438,34106.92297363281,185.66131591796875,100.41841125488281,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163672793,2100,447,1157,988,1924,1599,400,1431,1462,1405,1194,1171,100,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,20268.379028320313,34107.621337890625,185.66131591796875,99.1735610961914,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163672993,2100,554,1044,400,1663,400,1500,1362,1322,400,950,909,100,0,0,0,0,0,5,0,0,0,0,0,0,20269.829528808594,34108.323486328125,185.66131591796875,100.41841125488281,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163673193,2099,1727,1285,1238,1715,1493,1388,1307,1374,1437,1190,1326,100,0,0,0,0,0,5,0,0,0,0,0,0,20271.269165039063,34109.01550292969,185.66131591796875,100.41841125488281,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163673393,2099,1747,1007,1336,1368,1783,1041,1289,1297,1312,1231,1080,100,0,0,0,0,0,0,5,0,0,0,4.761904716491699,0,20272.715209960938,34109.714599609375,185.66131591796875,100.41841125488281,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163673593,2100,2037,1395,1441,2008,1954,1477,1500,1456,1477,400,1371,100,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,20274.16583251953,34110.415771484375,185.66131591796875,99.58505249023438,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163673794,2100,2058,1464,1467,1905,2100,1368,1388,1405,1419,1423,1462,100,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,20275.607482910156,34111.1103515625,185.66131591796875,100.41841125488281,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163673994,2100,2016,1412,1406,1918,1893,1472,1431,1499,1424,1098,1430,100,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,20277.059020996094,34111.81280517578,185.66131591796875,100.41841125488281,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163674194,2100,2009,1457,1374,1829,1888,1430,1458,1463,1411,1465,1458,100,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,20278.51104736328,34112.51776123047,185.66131591796875,100.41841125488281,4718592,11878400,33210380288,8589930496,1274322944,0
200,1737163674394,2100,2036,1410,1460,2053,1834,1411,1479,1472,1474,400,1310,100,0,0,0,0,0,0,0,0,5,0,0,0,20279.94647216797,34113.20837402344,185.66131591796875,100.41841125488281,4718592,11878400,33210380288,8589930496,1274068992,0
200,1737163674594,2099,1301,1303,1323,1877,1808,1317,1382,1419,1395,1271,400,100,0,0,0,0,0,0,0,0,5,0,0,0,20281.383178710938,34113.89990234375,185.66131591796875,50.10437774658203,4718592,11878400,33210380288,8589930496,1274068992,0
200,1737163674794,2100,1592,1365,1398,1839,1836,1195,1391,1121,1244,1119,1357,100,0,0,0,0,0,0,0,0,5,0,0,0,20282.82977294922,34114.596435546875,185.66131591796875,100.84033203125,4718592,11878400,33210380288,8589930496,1274064896,0
200,1737163674994,2100,2100,1373,1397,1961,1969,1500,1499,1484,1499,1404,1390,100,0,0,0,0,0,0,0,0,5,0,0,0,20284.29608154297,34115.304931640625,185.66131591796875,99.58505249023438,4718592,11878400,33210380288,8589930496,1274064896,0
200,1737163675194,2100,2100,1409,1180,1919,1913,1499,1425,1479,1438,1271,1383,100,0,0,0,0,0,0,0,0,5,0,0,0,20285.737182617188,34115.9990234375,185.66131591796875,100.41841125488281,4718592,11878400,33210380288,8589930496,1274064896,0
200,1737163675395,2100,2049,1456,1404,1987,1984,1369,1414,1427,1374,400,1470,100,0,0,0,0,0,0,0,0,5,0,0,0,20287.191650390625,34116.70050048828,185.66131591796875,100.41841125488281,4718592,11878400,33210380288,8589930496,1273098240,0
200,1737163675595,2100,2052,1456,1466,1935,1949,1420,1413,1421,1396,1382,1420,100,0,0,0,0,0,0,0,0,5,0,0,0,20288.633850097656,34117.39538574219,185.66131591796875,50.31446838378906,4718592,11878400,33210380288,8589930496,1273098240,0
199,1737163675795,2100,1771,1446,1446,1780,1816,1244,1280,1204,1310,400,1416,100,0,0,0,0,0,0,0,0,5,0,0,0,20290.070678710938,34118.087890625,185.66131591796875,99.58505249023438,4718592,11878400,33210380288,8589930496,1273098240,0
200,1737163675995,2100,1921,1440,1425,1857,1924,1422,1295,1444,1333,1279,1437,100,0,0,0,0,0,0,0,0,5,0,0,0,20291.512634277344,34118.78253173828,185.66131591796875,99.58505249023438,4718592,11878400,33210380288,8589930496,1273098240,0
200,1737163676195,2100,1884,1416,1432,1748,1877,400,400,1413,1283,1275,1414,100,5,0,0,0,0,0,0,0,0,0,0,0,20292.97479248047,34119.491943359375,185.66131591796875,100.84033203125,4718592,11878400,33210380288,8589930496,1273098240,0
200,1737163676395,2100,1874,1500,1437,1983,2100,1499,1355,1451,1500,1500,1499,100,0,4.761904716491699,4.761904716491699,0,4.761904716491699,0,0,0,0,4.761904716491699,0,0,20294.4140625,34120.18249511719,185.66131591796875,100,4718592,11878400,33210380288,8589930496,1273098240,0
200,1737163676596,2100,2054,1435,1442,1966,1986,1472,1481,1483,1499,1256,1420,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,20295.865112304688,34120.88000488281,185.66131591796875,99.58505249023438,4718592,11878400,33210380288,8589930496,1273098240,0
200,1737163676796,2100,2057,1464,1453,2100,1888,1147,1403,1456,1450,1269,1470,100,0,0,0,0,0,4.761904716491699,0,0,0,0,0,0,20297.305419921875,34121.572326660156,185.66131591796875,100,4718592,11878400,33210380288,8589930496,1273098240,0
200,1737163676996,2100,1816,1463,1401,1864,1924,1303,1379,1446,1456,1431,1451,100,0,0,0,0,0,0,0,0,0,0,0,0,20298.74737548828,34122.26647949219,185.66131591796875,100.84033203125,4718592,11878400,33210380288,8589930496,1273098240,0
200,1737163677196,2100,1838,1379,1429,1915,1862,1388,1344,1443,1499,1178,400,100,0,0,4.761904716491699,0,0,0,0,4.761904716491699,0,0,0,0,20300.193115234375,34122.96307373047,185.66131591796875,99.58505249023438,4718592,11878400,33210380288,8589930496,1273098240,0
200,1737163677396,2100,1051,1068,1095,1459,1703,1298,1015,914,919,1342,1303,100,0,0,0,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,20301.65740966797,34123.67218017578,185.66131591796875,100.41841125488281,4718592,11878400,33210380288,8589930496,1273098240,0
200,1737163677596,2100,1942,1359,1369,1809,1927,1500,1500,1428,1461,851,1226,100,5,4.761904716491699,0,4.761904716491699,0,4.761904716491699,0,4.761904716491699,0,0,4.761904716491699,0,20303.097595214844,34124.365478515625,185.66131591796875,100.41841125488281,4718592,11878400,33210380288,8589930496,1273098240,0
200,1737163677797,2100,2052,1415,1487,1611,1579,1387,1409,1426,1430,1499,1426,100,5,4.761904716491699,0,4.761904716491699,0,4.761904716491699,0,4.761904716491699,0,0,4.761904716491699,0,20304.550231933594,34125.06896972656,185.66131591796875,100,4718592,11878400,33210380288,8589930496,1273098240,0
200,1737163677997,2100,552,1015,400,1794,1068,1368,1331,1292,1348,400,400,100,0,0,0,0,0,0,0,0,0,0,0,0,20306.00518798828,34125.77307128906,185.66131591796875,100,4718592,11878400,33210380288,8589930496,1273098240,0
200,1737163678197,2100,1753,1412,1435,1887,1599,1449,1417,1451,1453,1438,400,100,0,0,0,0,0,0,0,0,0,0,0,0,20307.43896484375,34126.462890625,185.66131591796875,100.84033203125,4718592,11878400,33210380288,8589930496,1273098240,0
200,1737163678397,2100,2100,1355,1377,1962,1972,1450,1385,1476,1500,1303,400,100,0,0,0,0,0,0,0,0,0,0,0,0,20308.89715576172,34127.16766357422,185.66131591796875,99.58505249023438,4718592,11878400,33210380288,8589930496,1273098240,0
