Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1737134222554,1400,1400,1399,1400,1400,1400,1400,1400,1400,1399,1399,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,84061.98406982422,214000.86779785156,184.060302734375,0,5111808,14737408,33210380288,8589930496,1271808000,0
200,1737134222554,1548,1636,1399,1399,1586,1581,1400,1399,1399,1400,1399,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,84062.00885009766,214000.8828125,184.060302734375,0,5111808,14737408,33210380288,8589930496,1271808000,0
200,1737134222754,2099,2100,1299,1384,2099,2100,1500,1499,1425,1377,1385,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,84063.65063476563,214001.71185302734,184.060302734375,0,5111808,14737408,33210380288,8589930496,1319415808,0
200,1737134222954,2099,2100,1447,1440,2100,2100,1442,1333,1411,1422,1415,1429,95.34883117675781,6.976744651794434,4.545454502105713,4.545454502105713,7.317072868347168,7.317072868347168,4.545454502105713,4.545454502105713,2.2727272510528564,2.3255813121795654,6.818181991577148,2.3255813121795654,0,84065.21899414063,214002.4716796875,184.060302734375,88.42105102539063,5111808,14737408,33210380288,8589930496,1366196224,0
200,1737134223154,2099,2093,1499,1401,1992,1271,1477,1479,1467,1500,400,1378,100,10,0,0,0,4.761904716491699,0,0,0,0,0,0,0,84066.78405761719,214003.21990966797,184.060302734375,96.61016845703125,5111808,14737408,33210380288,8589930496,1469931520,0
200,1737134223354,2100,1811,1500,1500,2100,2099,1499,1499,1500,1499,1425,1499,100,10,0,0,0,4.761904716491699,0,0,0,0,0,0,0,84068.3345336914,214003.9600830078,184.060302734375,100.41841125488281,5111808,14737408,33210380288,8589930496,1565396992,0
200,1737134223554,2100,2100,1405,1302,1994,1663,1413,1180,1467,1468,1151,1436,100,10,0,0,0,4.761904716491699,0,0,0,0,0,0,0,84069.87994384766,214004.65911865234,184.060302734375,50.31446838378906,5111808,14737408,33210380288,8589930496,1706545152,0
200,1737134223755,2100,2029,1352,1409,1970,1483,700,400,958,937,1414,1470,100,10,0,0,0,4.761904716491699,0,0,0,0,0,0,0,84071.43389892578,214005.28289794922,184.060302734375,106.32911682128906,5111808,14737408,33210380288,8589930496,1899565056,0
199,1737134223955,2100,2100,1391,1469,2100,1907,1499,1499,1477,1499,1356,1354,100,10,0,0,0,4.761904716491699,0,0,0,0,0,0,0,84072.92565917969,214005.90844726563,184.060302734375,95,5111808,14737408,33210380288,8589930496,1999622144,0
200,1737134224155,2100,2031,1211,1348,1931,1775,1154,1406,1413,1421,1317,1350,100,10,0,0,0,4.761904716491699,0,0,0,0,0,0,0,84074.31848144531,214006.5506591797,184.060302734375,100,5111808,14737408,33210380288,8589930496,1999622144,0
