Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1737191808156,1400,1400,1400,1400,1399,1399,1400,1399,1399,1400,1400,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,210789.47161865234,116182.36444091797,187.18389892578125,0,4849664,11878400,33210380288,8589930496,1196208128,0
200,1737191808156,1400,1400,1399,1399,1400,1400,1400,1400,1399,1399,1400,1399,0,0,0,0,0,0,0,0,0,0,0,0,0,210789.49548339844,116182.37139892578,187.18389892578125,0,4849664,11878400,33210380288,8589930496,1196208128,0
200,1737191808356,2100,1978,1499,1500,2099,2100,1499,1446,1500,1500,636,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,210791.10961914063,116183.19494628906,187.18389892578125,0,4849664,11878400,33210380288,8589930496,1212530688,0
199,1737191808556,2100,1176,1500,1252,1321,2069,1406,1389,1466,1457,1337,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,210792.68005371094,116183.99389648438,187.18389892578125,100.84033203125,4849664,11878400,33210380288,8589930496,1220669440,0
200,1737191808756,2100,2009,1320,1269,1439,2100,1474,1464,1432,400,1237,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,210794.25799560547,116184.76458740234,187.18389892578125,101.26582336425781,4849664,11878400,33210380288,8589930496,1294262272,0
200,1737191808957,2100,2098,1426,1290,2100,1880,1500,1500,1440,1499,1458,744,0,0,0,0,0,0,0,0,0,0,0,0,0,210795.82495117188,116185.52838134766,187.18389892578125,95.39749145507813,4849664,11878400,33210380288,8589930496,1376837632,0
199,1737191809157,2100,2100,1401,1500,2100,2100,1472,1500,1500,1499,1500,1325,0,0,0,0,0,0,0,0,0,0,0,0,0,210797.400390625,116186.29638671875,187.18389892578125,105.4393310546875,4849664,11878400,33210380288,8589930496,1459929088,0
200,1737191809357,2099,2028,400,400,1897,1679,1085,400,400,400,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,210798.96356201172,116187.03106689453,187.18389892578125,95.39749145507813,4849664,11878400,33210380288,8589930496,1574244352,0
200,1737191809557,2099,2100,1500,1500,2100,1991,1481,1499,1480,1479,1499,1499,96.06299591064453,4.918032646179199,1.5873017311096191,2.3622047901153564,4.878048419952393,3.2520322799682617,2.3809523582458496,1.600000023841858,2.3809523582458496,2.3622047901153564,1.5873017311096191,0.800000011920929,0,210800.50201416016,116187.6567993164,187.18389892578125,105.8823471069336,4849664,11878400,33210380288,8589930496,1783779328,0
200,1737191809757,2100,2045,1447,1454,2100,1960,1304,1248,1164,1395,1453,1484,100,0,0,0,4.761904716491699,0,0,0,4.761904716491699,0,0,0,0,210802.0379638672,116188.29388427734,187.18389892578125,100.41841125488281,4849664,11878400,33210380288,8589930496,1907642368,0
200,1737191809958,2099,463,1461,400,400,1933,1275,1347,1260,1204,1465,1303,100,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,210803.43487548828,116188.93859863281,187.18389892578125,100,4849664,11878400,33210380288,8589930496,1907642368,0
200,1737191810158,2100,2100,1471,1475,1944,1976,1408,1465,1500,1499,1183,1447,100,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,210804.8360595703,116189.58874511719,187.18389892578125,100.84033203125,4849664,11878400,33210380288,8589930496,1907642368,0
200,1737191810358,2100,2048,1410,1414,1875,1804,1373,1341,1353,1380,1353,1440,100,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,210806.22778320313,116190.23217773438,187.18389892578125,50.209205627441406,4849664,11878400,33210380288,8589930496,1899569152,0
200,1737191810558,2100,1867,1347,1408,1795,1589,1443,1438,1435,1396,1228,1231,100,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,210807.619140625,116190.87628173828,187.18389892578125,100.41841125488281,4849664,11878400,33210380288,8589930496,1899569152,0
200,1737191810758,2100,1652,1443,1375,1812,1657,1499,1441,950,1500,1373,1361,100,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,210809.01275634766,116191.51806640625,187.18389892578125,100,4849664,11878400,33210380288,8589930496,1899569152,0
199,1737191810958,2099,2088,1462,1458,1790,1654,1500,1500,1499,1500,1499,1499,100,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,210810.40240478516,116192.16131591797,187.18389892578125,99.58505249023438,4849664,11878400,33210380288,8589930496,1899569152,0
200,1737191811158,2100,2009,1425,1408,1962,1986,1478,1474,1398,1500,1224,1449,100,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,210811.80395507813,116192.81439208984,187.18389892578125,99.58505249023438,4849664,11878400,33210380288,8589930496,1899569152,0
200,1737191811359,2100,1741,1423,1423,1980,1863,1472,1364,1426,1426,400,400,100,0,0,0,0,0,0,0,0,4.761904716491699,0,0,0,210813.22021484375,116193.47485351563,187.18389892578125,100,4849664,11878400,33210380288,8589930496,1891311616,0
200,1737191811559,2100,2100,1368,1428,1988,1919,1438,1443,1420,1475,1231,1405,100,0,0,0,0,0,0,0,0,0,0,0,0,210814.60217285156,116194.11120605469,187.18389892578125,100.84033203125,4849664,11878400,33210380288,8589930496,1891311616,0
200,1737191811759,2099,2038,1404,1386,1815,1963,1407,1418,1383,1405,1397,1396,100,0,0,0,0,0,0,0,0,0,0,0,0,210816.0146484375,116194.77172851563,187.1846923828125,99.58505249023438,4849664,11878400,33210380288,8589930496,1891311616,0
200,1737191811959,2099,1442,1376,1349,1171,1884,1308,1292,1343,1354,400,1232,100,0,0,0,4.761904716491699,0,4.761904716491699,0,0,0,0,4.761904716491699,0,210817.41357421875,116195.42419433594,187.1846923828125,100.84033203125,4849664,11878400,33210380288,8589930496,1889218560,0
200,1737191812159,2100,1615,1378,1382,1525,400,1098,1076,1289,1046,1357,1317,100,0,0,0,0,0,0,0,0,0,0,0,0,210818.80883789063,116196.0732421875,187.1846923828125,100,4849664,11878400,33210380288,8589930496,1889218560,0
200,1737191812359,2100,1860,1438,1500,1913,1903,1478,1450,1500,1469,1387,1492,100,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,210820.19177246094,116196.71264648438,187.1846923828125,100.84033203125,4849664,11878400,33210380288,8589930496,1880985600,0
200,1737191812559,2100,2099,1416,1423,1916,1964,1408,1410,1417,1441,1406,1395,100,0,0,0,0,0,0,0,4.761904716491699,0,0,0,0,210821.5873413086,116197.36267089844,187.1846923828125,99.58505249023438,4849664,11878400,33210380288,8589930496,1880985600,0
199,1737191812760,2100,1618,1469,1447,1840,1917,1463,1500,1457,1460,1403,1466,100,0,0,0,0,0,0,0,0,0,0,0,0,210822.9779663086,116198.01086425781,187.1846923828125,100.84033203125,4849664,11878400,33210380288,8589930496,1880985600,0
200,1737191812960,2100,2055,1464,1458,1805,1982,1380,1368,1450,1454,1451,1382,100,0,0,0,0,0,0,0,0,0,0,0,0,210824.37182617188,116198.65985107422,187.1846923828125,100.41841125488281,4849664,11878400,33210380288,8589930496,1880985600,0
200,1737191813160,2100,1844,1438,1462,1844,1545,1332,1378,1398,1351,400,1331,100,5,0,0,0,0,0,0,0,0,0,0,0,210825.7797241211,116199.3173828125,187.1846923828125,100,4849664,11878400,33210380288,8589930496,1880985600,0
200,1737191813360,2100,837,1042,400,1183,1435,1304,1297,1400,1200,801,400,100,0,0,0,0,0,0,0,0,0,0,0,0,210827.17388916016,116199.96472167969,187.1846923828125,100.41841125488281,4849664,11878400,33210380288,8589930496,1872728064,0
200,1737191813560,2100,1917,1382,1414,2100,2000,1500,1479,1471,1499,1328,1391,100,0,4.761904716491699,4.761904716491699,0,0,0,5,4.761904716491699,0,0,0,0,210828.56085205078,116200.60638427734,187.1846923828125,100,4849664,11878400,33210380288,8589930496,1872728064,0
200,1737191813760,2099,550,1347,1344,1740,1527,1447,1459,1408,1394,400,1151,100,0,0,0,5,4.761904716491699,0,0,0,0,0,0,0,210829.9662475586,116201.26196289063,187.1846923828125,99.58505249023438,4849664,11878400,33210380288,8589930496,1872728064,0
200,1737191813961,2100,510,1034,400,1591,884,1387,1423,1352,1389,922,400,100,0,0,0,0,0,0,0,0,0,0,0,0,210831.34448242188,116201.90057373047,187.1846923828125,100.84033203125,4849664,11878400,33210380288,8589930496,1872728064,0
199,1737191814161,2100,1642,1329,1471,1926,1751,1422,1451,1416,1462,1356,1358,100,0,0,0,0,0,0,0,0,0,0,0,0,210832.7318725586,116202.54791259766,187.1846923828125,99.58505249023438,4849664,11878400,33210380288,8589930496,1872728064,0
199,1737191814361,2100,2048,1462,1430,1942,1614,1405,1434,1429,400,1328,1444,100,0,0,0,0,0,0,0,0,0,0,0,0,210834.14001464844,116203.20715332031,187.1846923828125,50.31446838378906,4849664,11878400,33210380288,8589930496,1864470528,0
200,1737191814561,2099,2071,1419,1437,1985,1874,1443,1500,1479,1500,1333,1430,100,0,0,0,0,0,0,0,0,0,0,0,0,210835.5308227539,116203.85247802734,187.1846923828125,99.1735610961914,4849664,11878400,33210380288,8589930496,1864470528,0
200,1737191814761,2100,2007,1437,1245,1856,1545,1346,1494,1265,1235,713,1289,100,0,0,0,0,0,0,0,0,0,0,0,0,210836.927734375,116204.50384521484,187.1846923828125,99.1735610961914,4849664,11878400,33210380288,8589930496,1864470528,0
200,1737191814961,2100,1585,1446,1408,1854,1666,1371,1411,1275,1203,400,1213,100,0,0,0,0,0,0,0,0,0,0,0,0,210838.32354736328,116205.13995361328,187.1846923828125,50.31446838378906,4849664,11878400,33210380288,8589930496,1864470528,0
200,1737191815161,2100,2045,400,1473,2100,2055,1449,1468,1379,1191,1401,1408,100,0,0,0,0,0,0,0,0,0,0,0,0,210839.70922851563,116205.79516601563,187.1846923828125,100.41841125488281,4849664,11878400,33210380288,8589930496,1864470528,0
200,1737191815361,2100,2097,1433,1437,1970,1951,1455,1463,1455,1468,1405,1424,100,0,0,0,0,0,0,0,0,0,0,0,0,210841.10638427734,116206.44549560547,187.1846923828125,100.84033203125,4849664,11878400,33210380288,8589930496,1856212992,0
200,1737191815562,2100,2053,1453,1471,1980,2100,1432,1453,1482,1370,1412,1435,100,0,0,0,0,0,0,0,0,0,0,0,0,210842.49530029297,116207.09259033203,187.1846923828125,100.41841125488281,4849664,11878400,33210380288,8589930496,1856212992,0
199,1737191815762,2100,1938,1458,1444,1903,1901,1434,1330,1304,1368,400,1378,100,0,0,0,0,0,0,0,0,0,0,0,0,210843.88842773438,116207.74060058594,187.1846923828125,100,4849664,11878400,33210380288,8589930496,1856212992,0
200,1737191815962,2100,2042,1454,1461,2047,1883,1438,1365,1424,1466,400,400,100,0.5128205418586731,0.5,0.5,0.5,0.5025125741958618,0.9950248599052429,0.5,0,0.5,0.5,0,0,210845.28936767578,116208.39361572266,187.1846923828125,100,4849664,11878400,33210380288,8589930496,1856212992,0
200,1737191816162,2100,1565,1419,1324,1843,1888,1329,1379,1059,1281,1168,1460,100,0,0,0,0,0,0,0,4.761904716491699,4.761904716491699,0,0,0,210846.67938232422,116209.03985595703,187.1846923828125,100.41841125488281,4849664,11878400,33210380288,8589930496,1856212992,0
200,1737191816362,2100,2100,1499,1500,2100,2100,1451,1500,1500,1496,1500,879,100,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,210848.08367919922,116209.69604492188,187.1846923828125,100.41841125488281,4849664,11878400,33210380288,8589930496,1847955456,0
200,1737191816562,2099,2007,1384,1414,2100,2100,1418,1414,1438,400,1406,1446,100,0,0,0,0,4.761904716491699,0,0,0,0,0,0,0,210849.47674560547,116210.34454345703,187.1846923828125,99.58505249023438,4849664,11878400,33210380288,8589930496,1847955456,0
200,1737191816762,2100,550,400,1078,1774,1712,400,1470,559,1381,1380,400,100,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,210850.87927246094,116210.99865722656,187.1846923828125,100.41841125488281,4849664,11878400,33210380288,8589930496,1847955456,0
200,1737191816963,2100,1679,1376,1436,1903,1963,400,400,400,400,1476,1449,100,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,210852.25677490234,116211.6376953125,187.1846923828125,99.58505249023438,4849664,11878400,33210380288,8589930496,1847955456,0
200,1737191817163,2100,1757,1455,1458,1952,1917,1374,1437,1367,1417,1433,400,100,5,0,4.761904716491699,4.761904716491699,0,0,0,4.761904716491699,0,0,0,0,210853.6533203125,116212.29040527344,187.1846923828125,100,4849664,11878400,33210380288,8589930496,1847955456,0
200,1737191817363,2100,1831,1442,1423,1868,1777,1284,1374,1332,1427,400,1304,100,0,0,0,0,0,0,4.761904716491699,0,0,0,0,0,210855.04766845703,116212.93957519531,187.1846923828125,100,4849664,11878400,33210380288,8589930496,1834930176,0
