Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),PROCESS_CPU_USAGE,PROCESS_MEMORY,PROCESS_VIRTUAL_MEMORY,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1737287166488,1399,1400,1400,1400,1399,1400,1400,1399,1399,1400,1400,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,68344.79217529297,129768.5326538086,192.38934326171875,0,0,4096,33210380288,8589930496,1215369216,0
200,1737287166488,1433,1450,1399,1399,1461,1448,1399,1399,1400,1399,1399,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,68344.81439208984,129768.54498291016,192.38934326171875,0,0,4096,33210380288,8589930496,1215885312,0
200,1737287166688,2099,1732,1327,400,1644,400,1304,1269,1416,1161,999,666,0,0,0,0,0,0,0,0,0,0,0,0,0,68346.28930664063,129769.24871826172,192.38934326171875,0,0,4096,33210380288,8589930496,1224400896,0
200,1737287166888,2100,1965,1452,1412,2100,1824,1500,1500,1482,1435,1399,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,68347.71221923828,129769.92462158203,192.38934326171875,100,0,4096,33210380288,8589930496,1224400896,0
200,1737287167088,2100,455,400,400,400,1674,1186,1396,1085,997,400,400,0,0,0,0,0,0,0,0,0,0,0,0,0,68349.134765625,129770.60284423828,192.38934326171875,100,0,4096,33210380288,8589930496,1224396800,0
200,1737287167289,2100,2023,1407,1436,1924,1917,1500,1464,1468,1447,400,1466,0,0,0,0,0,0,0,0,0,0,0,0,0,68350.54803466797,129771.2719116211,192.38934326171875,50.209205627441406,0,4096,33210380288,8589930496,1224396800,0
200,1737287167489,2100,2100,1392,1372,1949,1849,1403,1404,1385,1387,1473,1416,96.2264175415039,2.884615421295166,2.8037381172180176,0.9523810148239136,0.9523810148239136,2.830188751220703,1.9047620296478271,1.9047620296478271,2.8037381172180176,1.9047620296478271,2.830188751220703,2.8037381172180176,0,68351.9634399414,129771.943359375,192.38934326171875,50.209205627441406,0,4096,33210380288,8589930496,1224622080,0
200,1737287167689,2100,1655,1339,1417,1937,1949,400,1190,1461,1440,1459,1500,100,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,68353.39770507813,129772.62902832031,192.38934326171875,100.84033203125,0,4096,33210380288,8589930496,1224622080,0
200,1737287167889,2100,1458,400,400,400,1542,1384,1300,1410,1423,1036,400,100,0,0,0,0,0,0,0,0,0,0,0,0,68354.81671142578,129773.30242919922,192.38934326171875,99.58505249023438,0,4096,33210380288,8589930496,1224622080,0
200,1737287168089,2100,1789,1324,1379,1407,1826,1137,1024,1075,1094,1380,1206,100,0,0,0,0,0,0,0,0,0,0,0,0,68356.23516845703,129773.9761352539,192.38934326171875,100.41841125488281,0,4096,33210380288,8589930496,1224622080,0
200,1737287168289,2099,2100,1482,1476,1852,1974,1431,1402,1430,1412,1474,1429,100,5,0,0,9.523809432983398,0,0,0,0,0,0,0,0,68357.65747070313,129774.65124511719,192.38934326171875,100.41841125488281,0,4096,33210380288,8589930496,1224622080,0
200,1737287168490,2100,676,400,1053,1777,2100,400,1457,1317,1417,1023,400,100,0,0,0,0,0,0,0,0,0,0,0,0,68359.0888671875,129775.3330078125,192.38934326171875,99.58505249023438,0,4096,33210380288,8589930496,1224622080,0
200,1737287168690,2100,1752,1334,1385,1940,1784,1471,1449,1467,1430,400,1400,100,0,0,0,0,0,0,0,0,0,0,0,0,68360.50555419922,129776.00537109375,192.38934326171875,100.41841125488281,0,4096,33210380288,8589930496,1224622080,0
